,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
10,-3.0618476868,1.9398444891,1.8502452374,7.9373950958,2.7247712612,8.9313869476,6.0446105003,5.7459464073,-0.375736475,0.9925189018,2.3150413036,2.2011756897,-3.3623785973,-3.1934466362,2.2151756287,-0.0350726135,6.8556704521,2.0658433437,2.4979732037,-0.554001689,3.6188971996,5.1402182579,4.1760926247,1.7531793118,6.3694081306,0.8235870004,5.8383455276,2.2273087502,10.6991052628,-1.576926589
11,2.4522402287,5.8075461388,6.0614104271,14.1440105438,8.9173870087,10.9081707001,7.8701953888,6.9620699883,1.3658491373,2.2609083652,3.1578345299,5.1234183311,2.2291753292,1.2949163914,0.226258561,0.8105204105,8.2201929092,2.1517093182,6.8108711243,0.8403868675,0.9253194928,10.2072429657,5.632080555,4.9544863701,6.2368755341,0.9150528908,4.2264924049,2.72570467,14.6442728043,-0.0388059169
12,9.5660486221,9.0891189575,10.292175293,17.2202510834,16.8450546265,10.3901748657,8.0195274353,6.8631372452,4.8695535660000004,6.2564754486,5.8887453079,6.6036725044,7.6424641609,8.77085495,-0.3281368613,4.5438232422,7.9933943748,2.787304163,9.9085788727,5.2214174271,2.4541068077,10.7728385925,9.4316492081,9.8143129349,7.6480641365,2.8675701618,4.6632885933,5.6255474091,14.6778726578,2.353307724
13,12.5956230164,10.6001729965,14.2914762497,14.9233379364,21.6880817413,10.2147092819,8.0045948029,7.741396904,11.7388305664,11.9357624054,8.9808530807,8.7120552063,11.0491027832,14.1020107269,1.2473168373,7.8449959755,9.0928525925,5.249417305,12.5060243607,13.5224161148,7.333533287,11.9936285019,13.3656167984,11.3972330093,8.9752531052,7.1216683388,5.5051484108,11.4709663391,13.5102825165,7.9261951447
14,15.357334137,12.3305587769,14.467874527,14.2522764206,20.4859580994,11.884428978,10.4023084641,9.6799144745,17.3163852692,15.6475982666,10.7700386047,10.9781703949,15.6233320236,17.1791858673,7.5164651871,9.5361814499,11.9068288803,10.1185770035,14.9588041306,20.0584945679,15.319067955,13.6988143921,13.9433460236,12.8821544647,10.0261774063,14.3474760056,6.5747394562,19.139169693,12.0272283554,15.5710659027
15,15.0288028717,15.478666305499999,14.6592063904,14.0320119858,16.6285228729,11.9338951111,15.3368005753,12.6236228943,19.2567691803,16.3121261597,11.4047002792,12.0020284653,18.7051734924,19.3445014954,15.4842662811,12.3613586426,14.1188106537,14.9756040573,13.5130825043,22.0390129089,21.7534141541,12.7608222961,13.5914821625,16.2346591949,9.7816467285,20.083694458,9.357916832,22.6288738251,9.9141788483,21.8131465912
16,13.6278820038,18.2403774261,15.8865299225,9.7284469604,13.1434850693,9.9776449203,18.0229110718,14.3297424316,19.3417015076,16.2906589508,10.0551109314,15.1417360306,17.9958457947,18.2366428375,18.310377121,15.3750667572,16.3307933807,18.6482410431,9.2468509674,19.2035694122,20.9068889618,12.9269542694,12.260559082,15.6289319992,9.0377864838,19.3865013123,13.5840148926,20.1294288635,6.4179410934,22.5010089874
17,12.5993566513,17.0242538452,13.5765485764,7.0572690964,12.5480241776,9.6341810226,16.1497268677,12.8709545135,16.5613231659,14.0441446304,11.7724304199,18.7033061981,15.1258687973,14.088010788,18.4765090942,15.8435964584,13.751080513,17.5478496552,7.2271342278,10.1680431366,16.4922580719,11.6576309204,11.9870948792,12.3053588867,9.5763149261,15.8986625671,17.0447864532,13.9116125107,4.2180924416,16.551990509
18,9.6155147552,13.2377510071,9.8759126663,4.9843525887,9.4605827332,9.8759126663,10.7672386169,10.7653713226,11.0985689163,9.8171129227,15.74746418,19.5404987335,10.1783103943,10.7887048721,16.118927002,12.7290887833,5.9886112213,12.9978866577,7.6013979912,1.9426444769,11.3813667297,8.4693908691,12.7589550018,9.9897785187,9.4717826843,11.7845630646,17.3639850616,7.660197258,3.4126322269,8.5468568802
19,8.0204610825,9.979511261,6.2938084602,3.5395646095,3.9044950008,10.960436821,4.4420905113,10.0028448105,6.173409462,7.0218024254,14.8925380707,13.948012352,4.5774226189,8.4572572708,11.3561668396,9.0947189331,1.9071780443,8.8137874603,8.7689886093,-1.3081288338,5.2512836456,6.8762040138,12.5181570053,7.0703353882,8.8931207657,5.2886166573,14.6200065613,5.0636854172,7.4828653336,2.2403752804
20,4.2059593201,7.3130002022,3.9623610973,8.159526825,1.8997114897,11.3963003159,0.8833197951,8.8371210098,3.9026281834,5.4538154602,11.0565690994,4.5606226921,2.3318412304,4.5438232422,9.112452507,6.6195392609,3.1671676636,5.685280323,9.2440509796,-0.6632007957,2.7938373089,3.9026281834,10.0635108948,5.3632831573,13.472949028,2.4391736984,10.854970932,3.5012981892,15.2192020416,-0.2264043689
21,0.7349210382,6.4086074829,5.9932775497,12.2484264374,2.2590417862,9.2683172226,3.47423172,5.0020856857,6.2760753632,6.4944734573,7.477265358,-1.4471943378,0.6322551966,3.1578345299,6.9387364388,6.2872753143,4.3711576462,2.6986382008,9.329916954,3.9110281467,3.3986325264,2.9394361973,6.0334105492,5.189684391,16.3923912048,5.2867503166,8.6056566238,2.2609083652,17.6747817993,0.57532233
22,4.2470254898,6.1547431946,7.8337960243,13.3348169327,6.6391391754,7.027402401,8.570189476,3.3799660206,7.2672672272,9.5707149506,4.093026638,-2.7109172344,0.5202561617,6.089410305,2.6211721897,6.2667422295,6.5355401039,3.3920991421,9.2020511627,9.5576486588,5.5126152039,7.0190024376,2.2441086769,2.9282362461,12.5993566513,8.2192592621,5.4444823265,4.532623291,16.7881221771,4.0743603706
23,8.4992570877,3.7551629543,8.0391273499,14.0786781311,11.4532327652,5.0198192596,12.5601568222,6.2919421196,8.0251274109,8.9304533005,4.3291583061,2.5119731426,6.4674072266,8.9416532516,0.2337251753,4.2666254044,9.5707149506,7.1244683266,7.8197960854,12.4864244461,8.3965911865,10.9959030151,1.6029138565,2.8461036682,7.5827312469,9.0984525681,2.8423702717,7.1926012039,15.940662384,11.2003011703
24,12.3277587891,4.8630204201,9.5781812668,11.9152288437,11.8946962357,2.6463720798,13.1836185455,8.824054718,10.9781703949,8.0587272644,5.38661623,11.4718990326,13.4841489792,9.8871126175,1.1306511164,5.4528822899,12.4154911041,10.556306839,7.0507354736,13.540148735,8.9164533615,14.3409423828,3.7654294968,7.7367300987,3.3650326729,6.5420732498,1.0709183216,8.9108533859,8.641122818,18.0481109619
25,15.5458660126,10.2044429779,9.7209806442,8.0493946075,12.2829589844,4.0388936996,11.0164365768,9.4969825745,11.2124347687,8.4805908203,7.2831339836,16.285993576,16.7125225067,10.753238678,4.1891593933,10.0597772598,14.443608284,14.3017425537,7.3979330063,12.7430887222,8.6121892929,15.3424005508,8.6905889511,11.0780363083,1.5394477844,3.673030138,1.1185178757,10.0159111023,1.2510501146,17.4218502045
26,14.0469446182,12.5788230896,9.0639190674,4.3664913177,12.1606931686,5.3399496078,7.8515291214,7.7283301353,10.6636390686,9.3887166977,10.3500423431,17.2659854889,16.3774585724,11.9534950256,9.5035152435,10.3640413284,12.3790922165,16.1889266968,8.444190979,10.0551109314,11.4952325821,10.787771225,13.9200124741,11.0892353058,3.93156147,6.781938076,5.5648813248,12.0906944275,-2.1947882175,11.5605649948
