,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
16,13.8982830048,7.3861889839,7.9218034744,1.1141331196,6.7376155853,4.4398384094,5.146774292,3.1737546921,7.2035717964,1.7259950638,4.781539917,4.7890701294,1.6695154905,11.8301897049,11.0206489563,6.8308067322,6.4514522552,7.5829262733,10.4445581436,10.9133377075,6.8995232582,4.6459889412,5.3773989677,8.4583597183,3.3469586372,9.4006271362,6.4891052246,4.3202900887,7.2299289703,7.74295187
17,14.2305717468,5.4385852814,4.329703331,-0.7543992996,5.0667614937,4.9811010361,6.5295825005,4.7467107773,6.5728831291,1.2722759247,1.8671939373,4.9312105179,3.3366041183,9.7630376816,6.7413806915,6.1153988838,4.9575676918,6.5728831291,7.5584516525,9.6359586716,6.2161207199,4.0520119667,4.6657567024,7.5819849968,0.1549217552,7.5499796867,5.3557486534,6.2151794434,4.8879094124,5.3981084824
18,12.6058425903,4.4737262726,1.6243318319,-0.1406546533,4.8295474052,6.1229295731,8.3585786819,6.7705616951,5.4583530426,2.0328674316,-0.1208868027,5.8772435188,5.3613967896,7.0727276802,3.1050379276,4.0444812775,3.606764555,5.2983279228,3.8166804314,6.3431997299,6.5229930878,4.1376724243,4.7608304024,6.0353860855,-0.4607055485,5.4423503876,4.7956595421,8.8621883392,3.7432570457,3.7046625614
19,10.4803276062,5.0404043198,2.2992627621,3.0014920235,6.3215494156,6.7394981384,10.25440979,8.9506731033,4.3570017815,4.2948741913,0.3478935957,6.7893881798,6.9305872917,4.707174778,1.5217273235,2.6353161335,4.0698971748,5.7849931717,1.2365055084,3.9494073391,8.9101963043,5.3999910355,5.344452858,5.1034731865,2.1194694042,3.8957517147,5.3576312065,10.4144353867,3.9701166153,3.8279762268
20,8.4329433441,6.5437021255,5.2945623398,7.6478776932,8.2484436035,7.7081227303,11.7737102509,11.0244150162,4.6422233582,8.4338846207,3.3149535656,7.7335386276,7.9867553711,4.1922693253,1.9745051861,3.1596348286,6.3384928703,7.8323774338,1.3720564842,3.5747594833,11.8000669479,7.4803218842,6.3064880371,5.2107844353,6.7536177635,3.0796220303,6.8901100159,10.008723259,5.7473402023,6.3375515938
21,6.6227736473,7.8728547096,8.0695915222,12.3996915817,9.0203313828,9.6416063309,11.8151283264,11.9582099915,6.9409418106,12.7103300095,7.755188942,9.4175710678,9.0796346664,7.1950998306,4.5264401436,5.3745751381,9.8628177643,9.898588180499999,4.0416574478,3.6415936947,12.1558885574,8.913020134,8.2559747696,5.7671079636,10.547162056,4.9217972755,8.0319385529,9.0118589401,8.5299005508,10.2873563766
22,5.0366392136,8.7577009201,10.2864151001,14.9808082581,9.0419816971,11.6221570969,10.4021978378,11.8367786407,10.1056804657,15.2848567963,11.6202735901,10.2751188278,10.2421722412,10.4991550446,7.9528675079,8.7294616699,11.7200546265,11.3171672821,7.9575738907,3.8515095711,10.4445581436,9.9390659332,10.0275497437,6.1417560577,12.4307556152,8.9346704483,8.4480047226,8.8951349258,11.1326675415,12.9014186859
23,4.6252794266,10.1376857758,12.5597171783,14.4282503128,9.8053970337,12.4608783722,9.5145273209,10.5217466354,12.5437145233,14.8490228653,13.6695413589,9.7668027878,10.1150932312,11.7031106949,11.3887081146,11.9214982986,11.0404167175,11.2267999649,11.6758127213,5.1957230568,8.9845609665,10.7081289291,10.2026367188,6.8854036331,12.7188014984,12.2471971512,8.8593645096,9.6472539902,12.7140951157,13.7693214417
24,6.8505744934,12.6764421463,14.4188365936,12.4580545425,10.7937898636,11.948797226,9.6500787735,8.0027580261,13.5038671494,12.1154117584,14.5383853912,9.2349538803,8.9280815125,11.7953605652,14.2192754745,14.4602546692,10.3259506226,10.3137130737,13.7015457153,8.3764638901,8.3491659164,10.7297792435,9.4589891434,9.2029485703,11.2663354874,14.0055942535,8.9487905502,10.5443382263,12.3055591583,14.1825637817
25,10.9227514267,15.2528514862,14.9073848724,10.3701925278,11.2117385864,11.1505527496,9.8129281998,6.3893246651,13.1649904251,9.4542827606,14.4950838089,9.4354562759,7.7947244644,11.5157871246,15.2048435211,15.6943330765,10.2308769226,10.2308769226,13.6610689163,12.2453145981,8.3689336777,10.4238481522,9.6114845276,12.6755008698,9.0683393478,14.3736534119,8.9054899216,10.2930040359,10.2111091614,14.1740913391
26,15.1276550293,16.469045639,13.7203722,8.4094104767,11.0931310654,11.142080307,10.0397872925,7.5377426147,12.8166999817,7.8643827438,13.0077886581,10.8314428329,8.2578573227,11.4800167084,14.2503395081,13.9585285187,10.7222490311,10.8926286697,12.5879573822,14.0394821167,8.1496047974,10.1838102341,11.7021694183,14.7322978973,7.6497602463,14.2060966492,9.898588180499999,9.1106987,8.2766838074,13.4520950317
27,18.5136051178,16.7768592834,12.1916589737,7.6497602463,11.0968971252,11.547791481,10.9707593918,11.0488891602,13.496336937,8.5091915131,10.5518684387,12.6096076965,11.5590877533,11.2973995209,12.9569568634,10.6412944794,11.6927556992,11.2653942108,11.8452510834,13.425737381,8.0046405792,10.3080654144,14.7624206543,14.2070379257,7.5603342056,14.0159492493,12.2001304626,9.2387189865,8.1223058701,11.9120855331
