15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min
1.339296781,0.10328966,1.954205164,1.716908305,-6.226690046,4.837533962,-3.048975579,1.227870429,12.33336346,-3.067546637,-7.724755437,-2.743584838
0.454076322,-1.121712389,2.08970511,-0.642303951,-2.174760192,4.803143113,-7.179316569,1.440405877,7.340499968,-3.862663071,-10.73189129,-3.067546637
-0.445588293,-2.178887094,1.370248545,-2.675490956,2.531283614,2.915773308,-8.585214485,1.02702787,-0.653309023,-3.211300387,-9.452551702,-1.70979591
-0.913303843,-2.291689079,0.447198152,-3.964459985,6.499299796,-0.367177157,-6.270022516,0.159690653,-8.306648606,-0.392626386,-5.031951944,1.194167397
-0.832141439,-1.051555057,-0.269507146,-4.042871121,8.145245839,-3.86059962,-1.27647121,-0.422890333,-12.92809092,4.06717894,1.461728204,3.994958157
-0.353420818,0.91972842,-0.929123633,-2.723638145,6.70358144,-6.420654435,4.23363065,-0.739973963,-13.1337482,6.980083868,8.002867724,5.217896755
0.132177973,2.51408819,-1.649955833,-0.265380244,2.6805399,-6.794139058,8.134928585,-1.256524518,-8.089298439,6.112746651,11.72395761,3.67718671
0.515292033,2.917148942,-2.075714546,2.754136317,-2.645227009,-4.239586778,9.019461226,-1.920955725,0.817931507,1.880608747,11.1929629,-0.026019933
0.65285543,2.031240667,-1.909950653,5.043879058,-7.156618608,0.213340377,6.279198361,-2.352904791,9.322100699,-3.391508437,6.435332817,-3.44790943
0.423812375,0.57306866,-1.117585487,5.239219081,-8.579024132,4.676584788,1.28014452,-1.96772728,13.67804566,-6.951649147,-1.308110792,-4.795342902
-0.149139173,-0.902986588,0.162441921,3.13656256,-6.250075823,7.445735966,-4.130223878,-0.389187301,12.44135072,-7.375344409,-8.634737307,-3.271828282
-0.711773466,-2.024128272,1.458976936,-0.356859903,-1.647892382,7.305421302,-8.156016686,1.862037689,6.433957183,-5.059464624,-11.98165475,0.293814965
-0.774364812,-2.505600161,2.007854889,-3.657005793,3.182646298,4.283153473,-8.679445411,3.732899886,-1.452552358,-0.969017018,-10.43131527,3.327087865
-0.427017235,-2.061958206,1.745796618,-5.356601561,6.517870855,-0.748227767,-5.44120305,3.849828773,-8.036336531,2.797468787,-5.314644725,4.68758986
-0.146387905,-0.699392761,1.198982116,-4.891637279,6.986962038,-6.079497211,-0.140885369,2.37033444,-11.2910865,4.974409542,1.613735757,3.767290735
-0.171837134,0.866078695,0.489842805,-2.500097625,4.514947797,-9.412658317,5.116787658,0.344713421,-10.02963015,5.500589535,8.401801574,0.509789498
-0.151202624,1.755426056,-0.368552791,0.802111716,0.535238726,-9.068062008,7.766258681,-1.848734941,-4.901954534,4.778381702,12.13045745,-3.048287762
0.175510443,1.771245847,-1.051555057,3.539623313,-3.04416086,-4.553231323,6.638926644,-3.651503257,1.610296672,2.902704786,10.30843025,-4.698360707
0.548995066,1.179035423,-1.099014428,4.697219297,-4.889573828,2.37033444,2.889636263,-4.033241683,6.965639711,0.563439222,4.231567199,-4.376462358
0.471271746,0.273180455,-0.788808969,3.970196745,-4.529157729,8.512540109,-1.991800874,-2.835752314,9.243689563,-1.454615809,-2.857762457,-2.288249994
-0.118187409,-0.730344525,-0.70420748,1.553207863,-2.465018959,11.16132332,-5.885532822,-0.282575668,8.101913369,-3.742982916,-8.570770328,0.756027978
-0.792248054,-1.558476174,-0.984148992,-1.444298555,0.101226209,9.461727547,-6.858106037,2.214199984,4.836846145,-6.356687456,-11.1411424,3.961942941
-0.971080469,-1.982859253,-1.1100195,-3.718221504,2.531971431,4.344369185,-4.877193123,3.428884779,0.126675437,-7.287303835,-9.936774859,6.099678128
-0.526750698,-1.487631025,-0.672567898,-4.38058926,4.265958048,-2.213277943,-1.131341827,3.728085167,-4.771957124,-4.322812633,-5.075972231,6.109995383
0.170007907,-0.109245788,0.623967117,-3.244315602,4.323046858,-8.131255275,2.808473859,3.029950928,-7.660788458,1.98034221,2.34075831,3.484597954
0.744335089,1.450723132,2.371710074,-0.938753071,2.473506988,-11.3316677,5.55423926,1.194855214,-7.793537136,7.895568274,8.969938403,-1.184991551
1.002954275,2.478321706,3.431636047,1.639184986,-0.477915692,-10.42099802,5.970368535,-1.052930691,-5.201842739,10.09383136,11.57470132,-6.844349698
0.802111716,2.534722699,2.881382459,3.637293325,-3.245003419,-5.492101507,3.759724748,-3.151460309,-0.798438406,8.241540217,9.337232673,-9.815719069
0.085406418,1.747860069,0.985071034,4.199239801,-4.800845437,1.592413431,-0.413260895,-4.597939427,3.443328935,3.30095082,3.411689354,-7.93178835
-0.658811559,0.657670149,-0.995154064,3.062278326,-4.810474875,8.084030128,-4.479634906,-3.928693502,5.93735332,-2.611523977,-3.304843497,-2.165130754
-0.988963711,-0.521248162,-2.09084652,0.726451848,-2.806864,11.88421897,-6.285154489,-0.936001803,6.047404037,-7.025245564,-8.59071702,5.212394219
-0.835580524,-1.576359416,-2.407930149,-1.841856771,0.70306607,11.30507706,-5.100045826,2.622763273,3.972948013,-8.860341278,-10.67617812,10.67228544
-0.372679693,-2.073651095,-2.270366753,-3.471295207,4.00321196,6.4710993,-1.732493871,5.129168364,0.568253941,-7.726131071,-7.768087907,10.99143252
0.369474833,-1.848734941,-1.68709795,-3.585472826,5.581064122,-0.621669441,2.617260737,5.868571622,-2.764219347,-3.672137766,-1.60043301,6.385122177
1.054540549,-0.981397724,-0.684260787,-2.042011514,4.880866432,-7.175877484,6.015764456,4.239133186,-4.521591742,1.406702845,4.448229549,-1.211128597
1.212738455,0.207837842,0.530424007,0.329581448,2.130286312,-10.66861213,6.871408785,1.073799425,-4.608256682,5.451754529,8.58751216,-7.942793421
0.89703046,1.168718168,1.520192647,2.29054767,-1.169859578,-10.09290931,5.099592233,-2.826122876,-3.040721775,7.302670034,8.937611005,-10.83300039
0.492594073,1.56971547,1.969337138,3.064341777,-3.595790081,-5.962568324,1.110941542,-6.065740871,-0.376806595,6.614165232,5.089274978,-9.412658317
0.09641149,1.381941434,1.994786367,2.426735433,-4.549104421,0.263551017,-3.473358658,-6.266583431,1.842090996,3.488037039,-0.420139065,-4.201069027
-0.429768503,0.776662487,1.710030135,0.698939168,-4.051124925,5.787409217,-6.229441314,-3.487114998,2.465941001,-1.162981408,-5.008566167,3.036829098
-1.025418011,0.022127256,0.975441596,-1.350067628,-2.190579982,8.33439551,-6.303037731,0.121172902,1.939073191,-5.562946656,-7.058948597,8.70168978
-1.445674189,-0.803253125,-0.266068061,-2.800673647,0.447198152,7.758004877,-3.870229058,3.416504073,1.12057098,-8.436646016,-5.878654652,10.79884376
-1.4339813,-1.52064624,-1.785455779,-2.88665077,2.782336813,4.978536444,0.012497818,5.042503424,0.439632165,-8.746163659,-2.154813499,8.604707585
-0.909176941,-1.521334057,-2.811678719,-1.548846736,3.926176458,1.31659882,3.452270556,4.648384292,-0.352045184,-4.987931657,2.429486701,3.990831255
0.075776981,-0.681509519,-2.522107769,0.434129629,3.507983732,-2.217404845,5.178003369,3.179207213,-0.887854614,1.651565691,5.333450008,-1.132029644
1.051789281,0.46370576,-1.056369775,2.234146677,1.852408251,-5.05808899,4.96340447,0.742271638,-1.068062664,7.689910996,5.335513459,-6.226002229
1.471357642,1.392258688,0.37016265,3.163387423,-0.449027378,-6.544461492,2.899265701,-2.216717028,-1.017164207,10.05875269,3.62697607,-9.753127724
1.25056839,1.748547886,0.791794461,2.89720225,-2.575757494,-5.899289161,-0.105806703,-4.564236395,-0.822512001,7.82128404,0.720949312,-9.616252144
0.578571196,1.536700255,0.55931232,1.480987079,-3.549706343,-3.028341069,-3.151460309,-5.919923671,-0.592781128,2.536098333,-2.738770119,-5.936431278
-0.244745734,0.914225884,0.74639854,-0.765423191,-2.921729437,0.896342643,-4.855870796,-4.887510378,-0.510930907,-3.486427181,-4.747195713,0.565502673
-0.863093203,0.006995282,1.615799208,-2.767658432,-0.973831737,4.347120453,-4.239586778,-1.374141222,-0.482042594,-8.092049707,-4.359954751,7.313675105
-1.032983998,-0.921557647,2.415042544,-3.640498185,1.280832337,6.372741471,-1.759318733,2.429486701,0.136992692,-9.343188801,-2.222219564,11.41719123
-0.630611062,-1.599057376,2.245839566,-3.234686164,2.754824134,6.051530939,1.25951001,5.306625145,1.615799208,-6.897311605,0.800736082,11.23904663
-0.228925943,-1.707044643,0.705817338,-1.474562502,2.650275952,3.314019342,3.759036931,6.45046479,2.668847011,-1.909950653,3.228730036,6.508241417
-0.041151907,-1.226948388,-1.361072699,0.936923845,1.138454221,-0.665001911,4.684150775,5.083084626,2.485199876,3.67030854,3.918610471,-1.036423083
0.200271855,-0.682197336,-3.018711631,2.91302204,-0.739973963,-4.410853207,3.56094564,1.691459076,1.465855106,7.513829848,2.478321706,-7.985438074
0.596454438,-0.245433551,-3.905995541,3.796866865,-1.880374523,-6.610491923,0.840629467,-2.185077447,0.092972405,8.095723016,-0.062474233,-11.71271831
0.894967009,0.315137291,-3.789066654,2.986618458,-2.156189133,-6.078809394,-2.231161184,-4.699048524,-1.014412939,5.549424541,-2.38041747,-11.4609773
0.994012654,0.989885753,-2.461579874,0.771847769,-1.541280749,-3.415582031,-4.525718644,-4.917774325,-1.332872203,1.568339836,-3.671449949,-7.673169164
0.921791871,1.476860177,0.199584038,-1.707044643,-0.194535094,-0.231677211,-5.19702802,-3.381191182,-1.571544697,-2.326767745,-3.310346033,-1.032983998
0.634284372,1.494055602,3.307141172,-3.447221613,1.247129305,2.337319225,-3.460977952,-1.172610846,-2.636973205,-5.667494838,-1.394087915,5.904338105
-0.011575776,0.936923845,5.02049328,-3.437592175,2.124783777,4.054110417,-0.085172194,1.059355268,-3.384630267,-7.23159066,0.809677703,9.87854464
-0.867220105,0.086094235,4.594734567,-1.712547178,2.215575618,4.636691403,2.971486484,2.78302463,-2.548244814,-5.443266501,2.412291276,10.15848615
-1.425039679,-0.753042485,2.787151532,0.518731118,1.443844962,4.0534226,4.994356235,3.567823809,-0.270194962,-0.997217515,2.562235378,7.075002612
-1.366575235,-1.33356002,0.382543356,2.360705002,0.046888667,2.249278651,5.368528674,3.350473642,2.728687089,4.261831146,1.029091321,1.740294082
-0.770925727,-1.396839183,-1.885189241,3.158572704,-1.431917849,-0.272258413,3.425445694,2.397159302,4.915945098,7.986360116,-0.758545021,-4.238898961
0.159690653,-0.840395242,-3.667323048,2.524405444,-2.526922488,-2.764219347,0.187891149,0.637723457,5.197950062,8.32063917,-1.411283339,-9.912701264
0.9836954,0.017312537,-4.739629726,1.074487242,-2.623904682,-4.412228841,-2.994638037,-1.755879648,3.56094564,5.393290086,-1.091448442,-12.26022063
0.921104054,0.934860394,-4.544289702,-0.478603509,-1.501387364,-4.218952269,-4.981053487,-3.974089422,0.407992584,0.170007907,0.018688171,-8.964201643
-0.026019933,1.507124125,-2.720886877,-1.72355225,0.121860719,-2.09978814,-4.837987555,-4.787089098,-3.465792671,-5.428134527,1.32347699,-1.839105503
-0.810131295,1.41014193,0.405929133,-2.416183953,1.610296672,0.586137183,-2.839879216,-3.5276962,-6.658639112,-8.636112941,2.274727879,6.149200951
-0.684948604,0.681055927,3.622161351,-2.537927559,2.523717627,2.47969734,0.007683099,-0.822512001,-7.515659074,-8.629922589,2.137164482,12.26595739
0.022815073,-0.321093419,5.422178399,-1.885189241,2.36345627,3.117991502,2.676412998,2.307743094,-4.860685515,-5.75140851,0.688621914,13.27223364
0.607459509,-1.091448442,5.244721617,-0.347230465,1.113004993,2.6805399,4.342993551,4.693780213,0.014561269,-0.052156978,-0.996529698,8.48502743
0.853010173,-1.295730086,3.342219839,1.465167289,-0.601034932,1.324164807,4.062364221,4.888432419,4.402145811,6.378244007,-1.975981083,0.444446884
0.901845179,-1.135468729,0.448573786,2.701862226,-1.837042053,-0.477915692,2.191502024,2.993496628,6.46422113,9.962458312,-2.222907381,-7.439999206
0.752588893,-0.861717569,-2.40105198,2.756887585,-1.805402471,-1.668526891,-0.097552899,-0.098240716,6.107931932,8.937611005,-0.999968783,-11.84340354
0.176886077,-0.501301469,-4.163239093,1.818705219,-0.839019608,-1.651331467,-2.313699223,-2.947178665,3.968133294,4.326485943,1.872354943,-11.02352569
-0.658811559,-0.130568115,-4.378525809,0.369474833,0.022815073,-0.830077988,-4.024987879,-4.007792455,1.00639336,-1.336311288,4.006651045,-5.59389842
-1.291603184,0.227784534,-3.323414555,-1.106580415,0.297254049,0.084718601,-4.085515774,-3.458226684,-1.991113057,-5.875215567,4.031412457,2.033304118
-1.306735158,0.576507745,-1.34043819,-2.096349056,0.291063697,0.779413755,-2.512478331,-1.633448225,-4.671535844,-8.050092871,2.47075572,8.431377705
-0.667065362,0.845444186,0.989885753,-2.169257656,0.288312429,1.092370483,0.014561269,1.385380519,-6.315418437,-7.433808853,-0.100304167,11.19571416
0.147309947,0.937611662,2.730062723,-1.184991551,0.52973619,0.791794461,2.80365914,3.565760358,-5.182583864,-4.541538434,-3.00082839,9.170780963
0.662484868,0.96306089,3.278252859,0.393548427,0.714071142,0.250482495,4.688965494,3.751470944,-1.617628435,0.029005426,-5.130309773,3.002438248
1.15014711,0.835126931,2.724560187,1.48305053,0.47952555,-0.123689945,4.831343609,2.431550151,2.531971431,4.868485727,-5.6214111,-3.903244273
1.762992043,0.452012871,1.555959131,1.601355052,-0.036337188,-0.405694908,2.666095743,0.431378361,5.466886503,7.785517557,-3.496056618,-8.575585047
1.961083334,-0.118187409,0.1899546,1.097873019,-0.51712126,-0.649869938,-1.21044078,-1.330808752,6.191157787,7.425789274,0.233974887,-10.18232552
1.016710615,-0.727593257,-1.387209745,0.444446884,-0.826638903,-0.572834436,-4.518152657,-2.954056835,4.57341224,3.959191673,3.4742807,-8.082420269
-0.839019608,-0.997217515,-2.742209204,-0.061098599,-0.892669333,0.37016265,-5.825004927,-4.217576635,1.237499867,-0.394689837,5.255726689,-2.749087374
-2.575757494,-0.882352078,-3.008394377,-0.341040112,-0.405007091,1.648814423,-5.003063631,-3.467856122,-2.711257439,-3.682455021,5.228214009,3.209471161
-3.123259813,-0.49648675,-1.808153739,-0.462783718,0.734017834,2.093832012,-1.85354966,-0.951133777,-5.58702025,-5.812624221,3.375922871,7.17129699
-2.185077447,0.092972405,0.289688063,-0.270882779,1.520192647,1.566964202,2.341446127,2.020235595,-5.994895722,-6.559593466,0.39286061,7.601182605
-0.418075614,0.619840215,2.185999488,0.166568822,1.344799316,-0.011575776,5.464135235,4.290031643,-3.575155572,-4.851056077,-3.585472826,4.880866432
1.234060782,0.921791871,3.02719966,0.619152398,0.367411382,-2.277932739,6.519934306,4.398018909,0.511852949,-0.887854614,-6.822339554,0.763593965
2.2107609,1.001578641,2.539537418,0.785604108,-0.989651528,-3.75123672,4.60092492,2.670222645,3.981201817,3.169577776,-7.146989171,-3.280082085
2.378588244,0.83306348,1.066233438,0.350903774,-2.075714546,-3.775998131,0.562751405,0.52973619,5.388475367,5.165622664,-4.564924212,-5.576015179
1.738918448,0.280746442,-0.66087501,-0.452466463,-2.194019067,-2.186453081,-3.610234238,-1.653394918,4.27696312,4.834782694,-0.208979251,-5.237609222
0.469208296,-0.563204998,-1.973229815,-1.072877383,-1.16710831,0.701002619,-6.232192582,-3.671449949,1.212738455,3.109049881,4.456483353,-2.962310639
-1.062560128,-1.37689249,-2.601894539,-1.11689767,0.508413864,3.611844096,-6.292032659,-4.523655193,-2.319889575,1.082741045,7.326743628,0.322015461
-2.062646023,-1.852174026,-2.251107877,-0.521935979,1.96658587,5.444188542,-3.832399124,-3.26082321,-4.355827849,-0.795687138,7.312299471,2.945349439
-2.085343984,-1.778577609,-0.768174459,0.260799749,2.516151641,5.254351055,-0.149139173,-0.251623904,-4.276041079,-2.420998672,4.480556947,4.061676404
-1.368638686,-1.16710831,1.055916183,0.943114198,2.322187251,2.85386978,3.483910137,2.394408034,-2.544805729,-3.458914501,-0.087923462,3.575389796
-0.405007091,-0.129880298,2.23345886,1.205860286,1.491304334,-0.852088131,5.917406627,3.421318792,0.105353111,-3.346800333,-4.366145103,2.04637264
0.475398648,0.881210669,2.221765971,0.65285543,0.078528249,-4.071759434,6.047404037,3.008628601,2.862123584,-1.891379594,-6.402771194,0.383231173
1.287710507,1.618550476,1.355116571,-0.62648416,-1.493821377,-5.589083701,3.510047183,1.802197611,4.526640685,0.469896113,-5.754159778,-0.72002727
2.100710182,2.03743102,0.235350521,-1.767572537,-2.621153415,-5.357977195,-0.53294105,0.401114414,4.296221996,2.315309081,-3.282145536,-1.20356261
2.323562885,1.912936145,-0.80669221,-1.867306,-2.601894539,-3.567589585,-4.419107011,-1.072877383,1.997537634,3.105610796,-0.019141763,-0.850712497
1.516753562,1.181098874,-1.798524301,-0.69732931,-1.207689512,-0.43045632,-6.813397933,-2.596392003,-1.211128597,2.96323268,2.976301203,-0.679446068
-0.039776273,0.007683099,-2.406554515,0.734017834,0.622591483,2.984555007,-6.338116397,-3.617800225,-3.823457503,2.027113765,5.333450008,-0.898171869
-1.497260462,-1.121712389,-2.317138308,1.762992043,1.704527599,5.318318034,-2.747023923,-3.861975254,-4.674287112,0.90390863,6.016452273,-0.414636529
-2.006932848,-1.856300928,-1.168483944,2.104837084,1.872354943,5.940792405,2.098646731,-2.758716811,-3.402513509,-0.879600811,4.257704245,0.621215849
-1.566042161,-2.135554624,1.000203007,1.663946397,1.225119161,4.633252318,6.210416663,-0.39400202,-0.521248162,-2.974691344,1.241626769,0.648040711
-0.773676995,-1.918204457,3.021697124,0.77391122,0.114294732,1.443844962,7.945778914,2.195628926,2.773395193,-4.010543723,-1.571544697,0.024190707
-0.043903175,-0.997905332,3.754910029,-0.064537684,-1.008222587,-2.425813391,6.275759276,3.624224802,5.325884021,-3.51393986,-4.152234021,-0.385060399
0.319264193,0.329581448,3.039580366,-0.825263269,-1.778577609,-5.170890975,1.557334765,3.510735,5.544609822,-1.807465922,-5.983202833,-0.582463873
0.341962153,1.614423574,1.386756152,-1.546095468,-1.701542107,-6.003149526,-4.404662855,2.172243148,2.798844421,0.412807303,-5.59389842,-0.34379138
0.306883487,2.538849601,-0.616166906,-2.013811017,-0.486169496,-4.714180497,-8.731719502,0.303444402,-1.515831521,2.450809027,-2.136242441,0.252545946
0.314449474,2.591811509,-2.295815981,-1.712547178,1.194855214,-1.495884828,-8.685635764,-1.639638578,-5.189462034,3.67030854,2.360017185,0.381167722
0.311010389,1.769182396,-3.188602426,-0.565268449,2.2107609,2.221765971,-4.069008166,-3.028341069,-6.485997049,3.074659032,4.994356235,-0.074167122
0.331644899,0.541429079,-2.925168522,0.731266567,2.038806654,4.768752264,2.507897837,-3.010457828,-4.619949571,0.754652344,5.288741904,-0.587278592
0.376353003,-0.72002727,-1.632072591,1.717596122,1.0930583,5.2440338,7.778639387,-1.53646603,-0.524687247,-1.940902417,4.149029161,-0.600347115
0.461642309,-1.75312838,0.120485085,2.045684823,0.190642417,3.746656225,9.722410184,0.197520587,3.642108044,-3.786315386,2.130286312,-0.33691321
0.425875826,-2.238727171,1.499558138,1.382629251,-0.605161834,1.375063264,7.640388173,1.573154555,6.159518206,-3.575843389,-0.151202624,-0.028771201
-0.035649371,-2.14105716,1.979654393,0.121172902,-1.772387256,-1.127902742,2.426735433,2.319435983,6.337662805,-1.599057376,-2.56062552,0.747086357
