,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
10,2.2492516041,3.0116565228,2.8306202888,1.0155925751,2.9351360798,3.7740616798,-2.4894175529,0.9502701759,-0.390704155,4.7352333069,-0.3860382736,-1.3397444487,2.2427194118,-1.0999181271,-6.0877451897,0.96333462,-0.5932034254,3.6695458889,-1.6990172863,-0.0491616279,4.546731472,-3.2275600433,-5.4065265656,0.1468053907,-3.4123289585,-2.3867683411,8.6545734406,3.0751125813,-0.2675248682,-0.1564769
11,0.0114948321,1.1453039646,2.1260724068,5.5536289215,1.4149919748,1.5335053205,-7.2934093475,-0.3515107334,-2.3195796013,6.1499285698,-1.0205981731,-1.190436244,2.1904613972,-2.1096148491,-1.8417932987,1.8843796253,-1.0327293873,0.603128612,-3.4813840389,3.4306528568,6.4093513489,-3.4412574768,-6.2230558395,-3.2872834206,-3.1762354374,-2.9242777824,10.2736349106,-0.3431121707,3.3308029175,0.0880152881
12,-0.9216814637,-1.5375777483,0.4472881556,8.4707374573,-0.4550933242,-0.3020524085,-8.8770093918,-1.9864356518,-3.3778014183,5.864376545,-0.5176160932,-0.3963032067,2.6729135513,-2.0293617249,3.5566315651,1.7229400873,0.8364226818,-2.1702713966,-3.4057967663,6.5567932129,5.8475794792,-1.7895354033,-4.9586019516,-6.0373539925,-0.4560264945,-0.9515430927,8.7086982727,-3.0250608921,5.7085361481,0.2821159661
13,-1.0849872828,-3.7594704628,-1.5889024734,8.5593900681,-1.992967844,-1.0952522755,-6.5188727379,-2.9364089966,-3.3087463379,3.8001904488,1.0995783806,1.1966286898,3.5333020687,-0.1340806633,7.8753714561,0.9101436138,3.7768611908,-4.1392731667,-0.7378457189,8.3242292404,3.2244207859,1.080914855,-1.3854700327,-6.9723963737,3.5333020687,1.9581005573,3.9299020767,-4.5610690117,5.6656098366,0.502345562
14,-1.250159502,-3.5597708225,-2.3746368885,5.660943985,-1.9015165567,-0.7518433928,-0.745311141,-1.7419433594,-1.547842741,0.8662843108,3.3485331535,3.2290866375,3.8711118698,2.7755630016,9.0101137161,0.7216419578,5.319401741,-4.712243557,3.4381182194,7.7745885849,0.2335907817,4.0474824905,3.9271025658,-4.8746161461,6.0995368958,3.7516653538,-2.6536567211,-5.2096266747,3.5062401295,1.719207406
15,-1.6430267096,-0.2693912387,-0.7061177492,1.1611679792,-0.0724910349,0.5508707166,6.0696754456,1.1565021276,1.078115344,-2.038693428,5.5470967293,5.1411647797,4.3125042915,4.847214222,6.9944529533,0.9997285008,4.6745767593,-3.1062471867,7.3537259102,4.8593454361,-0.7677073479,6.2908382416,8.8057479858,0.2139940858,6.1172671318,3.544500351,-8.0595464706,-3.5831003189,0.9819981456,3.8823101521
16,-1.6738215685,4.5933904648,2.7046415806,-3.107180357,2.7680976391,2.448018074,10.8466043472,3.8524484634,3.6396842003,-3.8770506382,7.1428279877,6.6762399673,5.1234345436,4.8882741928,3.389592886,1.8405203819,2.4088246822,1.0613181591,10.1373910904,0.7300405502,0.2055954933,7.2734727859,11.3822479248,6.0183506012,4.0456161499,2.5786628723,-8.5830583572,0.5135436654,-0.3011192381,5.7589273453
17,-0.521348834,8.5481910706,6.0556774139,-4.8746161461,5.4640440941,4.5532636642,11.5082263947,5.7785243988,5.6133522987,-3.402064085,7.0271143913,7.2454771996,5.7020039558,3.7003407478,-0.4140335619,3.1320364475,0.6161930561,6.1993865967,11.3514528275,-2.6863179207,1.7005438805,7.31453228,10.2204437256,10.2764339447,1.9254393578,2.1755306721,-3.3264768124,5.3725924492,0.0814830512,6.3533606529
18,2.4732139111,9.8135786057,7.2734727859,-3.1099798679,6.8162164688,6.1172671318,8.1357278824,6.5679912567,6.1247324944,-0.6538598537,4.1837258339,6.6501107216,5.8419804573,2.2212562561,-2.6153964996,4.3694281578,0.9810649753,9.9992809296,10.68983078,-4.5815987587,3.2122895718,6.7126336098,6.0351476669,11.6192750931,1.2852804661,2.6206557751,5.1234345436,9.4748353958,1.350602746,5.4416475296
19,6.4588098526,8.0050830841,5.6628103256,0.5219422579,6.3365635872,6.9851212502,2.5861282349,6.1004700661,4.5803260803,3.0779120922,0.7962960601,5.0226516724,4.8733434677,1.1378386021,-2.4072980881,5.4099197388,3.0247211456,10.8876647949,8.4334106445,-4.0599532127,4.47301054,5.363260746,1.4177914858,9.2443408966,2.3612327576,3.6490159035,12.8697309494,11.2002782822,2.6551833153,3.1395018101
20,9.095032692,4.729634285,2.5208058357,4.4030222893,3.7805938721,7.1717562675,-2.5902006626,4.37596035,2.2436525822,6.5670580864,-0.494286716,3.1469671726,3.6798107624,0.9810649753,-0.6137332916,5.8223834038,4.8752098083,8.1347942352,4.8901405334,-0.7947694659,5.7943882942,3.5286362171,-1.354675293,4.4636788368,4.0269522667,4.0726780891,16.6817550659,9.8928985596,4.3302345276,0.5406057835
21,8.4110145569,1.7257397175,-0.1163503155,7.8763046265,0.6423220038,6.1629929543,-5.2058939934,1.3776649237,0.6068612933,8.6023159027,0.9120099545,2.6299874783,3.5808942318,1.4663167,2.6066579819,5.6618771553,5.2316827774,3.1964254379,1.0529196262,4.10440588,7.7997841835,1.5456366539,-0.6790556312,0.1803997457,5.2018213272,2.7858278751,15.4760923386,6.08273983,5.9502286911,0.0404232964
22,5.4789748192,0.2793164253,-0.2451286465,10.0879325867,-1.0094000101,4.2322511673,-4.4126939774,-1.5189142227,0.0469555296,8.2131814957,4.6447153091,4.6867079735,4.47301054,2.3752303123,6.7303643227,5.3091363907,5.0357160568,-1.30988276,-1.1129826307,9.2714033127,10.341755867,0.1617362201,2.3323042393,-1.6532917023,5.3529958725,1.3459368944,10.90259552,1.2600847483,7.0224480629,3.1021747589
